ID Visitante;ID Loja;Latitude;Longitude;Mes;Ano;Total de visitas;Total semanas com visitas;Media do numero de visitas por semana;Prioridade;Tempo em loja;Jornada de trabalho diaria
2094;838;-3,7272624;-38,493749;1;2019;9;4;2,25;2;28800;28800
2094;840;-3,7374086;-38,4970338;1;2019;5;4;1,25;2;14400;28800
2094;974;-3,7370006;-38,4822094;1;2019;5;5;1;2;28800;28800
2094;979;-3,7430043;-38,5094323;1;2019;4;3;1,33;3;28800;28800
2094;1023;-3,7399448;-38,5073695;1;2019;5;4;1,25;2;14400;28800
2094;4877;-3,7264412;-38,4857934;1;2019;5;5;1;2;28800;28800
2092;950;-3,7579949;-38,532417;1;2019;5;4;1,25;1;14400;28800
2092;953;-3,7524146;-38,549553;1;2019;5;5;1;1;14400;28800
2092;971;-3,761913;-38,545897;1;2019;5;5;1;1;14400;28800
2092;986;-3,773314;-38,573113;1;2019;5;5;1;1;14400;28800
2092;988;-3,796176;-38,569535;1;2019;7;5;1,4;1;28800;28800
2092;1000;-3,7763406;-38,5609526;1;2019;4;4;1;1;28800;28800
2092;1004;-3,7682946;-38,5526562;1;2019;5;5;1;1;14400;28800
2092;1007;-3,7291575;-38,5292568;1;2019;6;4;1,5;1;14400;28800
2092;1030;-3,7268688;-38,5284006;1;2019;7;5;1,4;2;7200;28800
2092;1031;-3,727629;-38,527153;1;2019;7;5;1,4;2;7200;28800
2092;4237;-3,726369;-38,5288875;1;2019;5;4;1,25;2;14400;28800
2092;4487;-3,7603565;-38,5459327;1;2019;5;5;1;1;7200;28800
2092;6586;-3,7612066;-38,5719628;1;2019;4;4;1;1;14400;28800
2091;833;-3,7691065;-38,5786896;1;2019;4;4;1;1;14400;28800
2091;834;-3,769191;-38,5786018;1;2019;4;4;1;1;14400;28800
2091;944;-3,7310495;-38,5426957;1;2019;6;5;1,2;1;14400;28800
2091;946;-3,7330737;-38,5523023;1;2019;5;5;1;1;14400;28800
2091;959;-3,749987758;-38,49055767;1;2019;6;4;1,5;1;28800;28800
2091;960;-3,7471073;-38,4982655;1;2019;5;4;1,25;1;14400;28800
2091;965;-3,759298;-38,5869521;1;2019;7;5;1,4;1;28800;28800
2091;982;-3,7416121;-38,5159798;1;2019;8;5;1,6;1;14400;28800
2091;1009;-3,7704331;-38,6047876;1;2019;7;5;1,4;1;14400;28800
2091;3975;-3,7657788;-38,620675;1;2019;5;4;1,25;1;14400;28800
2091;5260;-3,733714;-38,5546655;1;2019;6;5;1,2;1;7200;28800
2090;830;-3,827068;-38,580129;1;2019;4;4;1;1;14400;28800
2090;832;-3,8062986;-38,5531965;1;2019;4;4;1;1;14400;28800
2090;961;-3,7360047;-38,4894991;1;2019;9;5;1,8;1;14400;28800
2090;962;-3,7354491;-38,4906357;1;2019;7;5;1,4;1;14400;28800
2090;969;-3,7375066;-38,4936053;1;2019;9;5;1,8;1;14400;28800
2090;985;-3,7420493;-38,4799576;1;2019;6;5;1,2;1;14400;28800
2090;987;-3,78459;-38,566466;1;2019;5;5;1;1;14400;28800
2090;991;-3,7834194;-38,5789742;1;2019;7;5;1,4;1;14400;28800
2090;999;-3,7992099;-38,5867061;1;2019;5;5;1;1;14400;28800
2090;4179;-3,7365739;-38,4969483;1;2019;5;4;1,25;2;14400;28800
2090;4488;-3,7342894;-38,4892134;1;2019;6;5;1,2;1;7200;28800
2089;730;-3,7884776;-38,5004053;1;2019;6;4;1,5;1;7200;28800
2089;827;-3,7886945;-38,4724122;1;2019;5;5;1;1;14400;28800
2089;954;-3,7559279;-38,4877129;1;2019;11;5;2,2;1;14400;28800
2089;955;-3,798691;-38,502759;1;2019;4;4;1;1;14400;28800
2089;956;-3,7957188;-38,4930715;1;2019;4;4;1;1;14400;28800
2089;957;-3,7959878;-38,4901263;1;2019;7;4;1,75;1;14400;28800
2089;967;-3,7913255;-38,4803828;1;2019;5;5;1;1;14400;28800
2089;1012;-3,7943548;-38,482224;1;2019;5;5;1;1;14400;28800
2089;1013;-3,7745009;-38,4825488;1;2019;5;5;1;1;14400;28800
2089;1016;-3,7250846;-38,5030008;1;2019;1;1;1;3;28800;28800
2089;4181;-3,755518;-38,4881132;1;2019;6;5;1,2;2;7200;28800
2089;4239;-3,7570322;-38,488369;1;2019;6;5;1,2;1;14400;28800
2088;963;-3,733852;-38,4954431;1;2019;7;5;1,4;1;14400;28800
2088;970;-3,7347506;-38,4980265;1;2019;8;4;2;1;28800;28800
2088;1011;-3,861476;-38,590536;1;2019;6;4;1,5;1;14400;28800
2088;1015;-3,7345966;-38,5069076;1;2019;6;5;1,2;1;14400;28800
2088;1038;-3,8793699;-38,621713;1;2019;6;5;1,2;1;14400;28800
2088;1040;-3,8779963;-38,6189949;1;2019;6;5;1,2;1;14400;28800
2088;1041;-3,8941809;-38,6840015;1;2019;8;5;1,6;1;14400;28800
2088;4431;-3,8797885;-38,6216264;1;2019;6;5;1,2;1;7200;28800
2088;4476;-3,7335323;-38,4931598;1;2019;5;4;1,25;1;14400;28800
2088;5026;-3,8740295;-38,6277882;1;2019;5;5;1;1;14400;28800
2087;839;-3,7317589;-38,5700159;1;2019;6;5;1,2;2;14400;28800
2087;841;-3,8189038;-38,4971548;1;2019;5;5;1;1;14400;28800
2087;935;-3,7732032;-38,5877911;1;2019;4;4;1;2;14400;28800
2087;939;-3,744069;-38,4751651;1;2019;5;5;1;2;14400;28800
2087;1019;-3,8005708;-38,5879977;1;2019;5;5;1;2;14400;28800
2087;1020;-3,7546084;-38,5560916;1;2019;4;4;1;2;14400;28800
2087;1022;-3,73279397;-38,48836899;1;2019;1;1;1;5;14400;28800
2087;1024;-3,7147877;-38,5646635;1;2019;1;1;1;6;14400;28800
2087;1025;-3,7248206;-38,5511882;1;2019;1;1;1;3;7200;28800
2087;1026;-3,7418737;-38,4872149;1;2019;4;4;1;2;14400;28800
2087;1028;-3,7428832;-38,5597824;1;2019;6;4;1,5;2;14400;28800
2087;4005;-3,7568312;-38,6021164;1;2019;6;5;1,2;2;14400;28800
2087;4013;-3,7603636;-38,5297083;1;2019;5;5;1;3;14400;28800
2087;4385;-3,740656;-38,4764886;1;2019;1;1;1;6;3600;28800
2087;10548;-3,742455;-38,479253;1;2019;1;1;1;4;7200;28800
2087;10720;-3,7912243;-38,4798178;1;2019;5;5;1;1;14400;28800
2086;943;-3,7513826;-38,5272049;1;2019;9;5;1,8;1;14400;28800
2086;980;-3,7525358;-38,5107869;1;2019;7;5;1,4;1;14400;28800
2086;994;-3,7392221;-38,5539168;1;2019;5;4;1,25;1;14400;28800
2086;997;-3,7355182;-38,4721887;1;2019;5;5;1;1;14400;28800
2086;1003;-3,7497094;-38,5497256;1;2019;5;5;1;1;14400;28800
2086;1017;-3,7318025;-38,5311135;1;2019;9;5;1,8;1;28800;28800
2086;1027;-3,7359478;-38,5625177;1;2019;5;4;1,25;1;14400;28800
2086;4404;-3,740656;-38,4764886;1;2019;5;5;1;1;14400;28800
2086;4489;-3,749263;-38,5293469;1;2019;7;4;1,75;1;7200;28800
2086;4744;-3,7310727;-38,5320359;1;2019;5;4;1,25;1;14400;28800
2086;5257;-3,7519949;-38,5084109;1;2019;6;5;1,2;1;7200;28800
2084;777;-3,8738458;-38,4646403;1;2019;5;4;1,25;1;14400;28800
2084;826;-3,820665003;-38,55746269;1;2019;4;4;1;1;28800;28800
2084;828;-3,8145511;-38,4984244;1;2019;5;5;1;1;28800;28800
2084;835;-3,8078471;-38,4610978;1;2019;6;4;1,5;1;14400;28800
2084;836;-3,802080937;-38,4791851;1;2019;6;4;1,5;1;14400;28800
2084;837;-3,800987;-38,529824;1;2019;6;5;1,2;1;14400;28800
2084;976;-3,831626844;-38,56046677;1;2019;8;5;1,6;1;14400;28800
2084;981;-3,8353542;-38,5217457;1;2019;7;5;1,4;1;14400;28800
2084;990;-3,790126;-38,541191;1;2019;7;5;1,4;1;14400;28800
2084;1006;-3,8327221;-38,4943239;1;2019;5;5;1;1;14400;28800
2082;3919;-1,316231;-48,453106;1;2019;4;3;1,33;3;14400;28800
2082;3933;-1,445952;-48,4694018;1;2019;7;3;2,33;2;7200;28800
2082;4696;-1,2964511;-47,9098485;1;2019;4;3;1,33;2;14400;28800
2082;4757;-1,3903665;-48,4257763;1;2019;6;2;3;2;14400;28800
2082;6751;-1,364200841;-48,37391585;1;2019;3;2;1,5;3;7200;28800
2082;6752;-1,403682;-48,449764;1;2019;6;3;2;3;14400;28800
2081;3875;-1,4168162;-48,4788527;1;2019;5;4;1,25;2;3600;28800
2081;3879;-1,2959611;-47,9288419;1;2019;2;2;1;2;28800;28800
2081;3884;-1,4036221;-48,4303192;1;2019;3;3;1;3;3600;28800
2081;3890;-1,3511571;-48,3984957;1;2019;4;3;1,33;3;14400;28800
2081;3893;-1,4604336;-48,497051;1;2019;4;3;1,33;3;3600;28800
2081;3897;-1,4493231;-48,4805909;1;2019;3;3;1;4;14400;28800
2081;3903;-1,4391999;-48,4839952;1;2019;4;3;1,33;4;7200;28800
2081;3918;-1,3398722;-48,4516916;1;2019;3;3;1;3;3600;28800
2081;3932;-1,4305834;-48,4627627;1;2019;2;2;1;2;3600;28800
2081;3934;-1,4561846;-48,4773207;1;2019;2;2;1;3;3600;28800
2081;3935;-1,47149;-48,47602;1;2019;2;2;1;3;28800;28800
2081;3945;-1,4060619;-48,4477736;1;2019;2;2;1;2;7200;28800
2081;3958;-1,3717574;-48,4429717;1;2019;3;2;1,5;3;7200;28800
2081;3963;-1,4477706;-48,4616291;1;2019;3;3;1;2;14400;28800
2081;3964;-1,4279436;-48,4721852;1;2019;3;3;1;2;3600;28800
2081;3967;-1,4472049;-48,4870709;1;2019;3;3;1;4;3600;28800
2081;4631;-1,355108;-48,4532936;1;2019;6;5;1,2;3;3600;28800
2081;4707;-1,461226;-48,499711;1;2019;2;2;1;2;3600;28800
2076;3878;-1,4648537;-48,4684871;1;2019;5;5;1;1;14400;28800
2076;3906;-1,4674817;-48,4655219;1;2019;5;5;1;1;14400;28800
2076;3925;-1,428998;-48,47308;1;2019;5;4;1,25;1;14400;28800
2076;3941;-1,4619339;-48,4889454;1;2019;4;4;1;1;14400;28800
2076;3943;-1,4699607;-48,4856272;1;2019;4;4;1;1;14400;28800
2076;3944;-1,45534;-48,482862;1;2019;5;5;1;1;14400;28800
2076;4639;-1,4336877;-48,4719294;1;2019;8;4;2;1;7200;28800
2076;4640;-1,4279436;-48,4721852;1;2019;4;4;1;1;14400;28800
2076;4657;-1,455339;-48,482866;1;2019;5;5;1;1;14400;28800
2076;6744;-1,465263;-48,468702;1;2019;5;5;1;1;14400;28800
2076;6746;-1,460022;-48,488888;1;2019;7;4;1,75;1;7200;28800
2076;6763;-1,458856759;-48,4908843;1;2019;5;5;1;1;14400;28800
2076;6773;-1,447807;-48,486663;1;2019;4;4;1;1;14400;28800
2076;6774;-1,429021;-48,472971;1;2019;6;4;1,5;1;14400;28800
2076;6775;-1,433559;-48,471925;1;2019;6;4;1,5;1;14400;28800
2076;6856;-1,452331;-48,4901025;1;2019;5;5;1;1;14400;28800
2075;3883;-1,3672304;-48,3743294;1;2019;5;4;1,25;1;14400;28800
2075;3888;-1,353982;-48,402907;1;2019;4;4;1;1;14400;28800
2075;3961;-1,3659158;-48,3459071;1;2019;4;4;1;1;7200;28800
2075;3962;-1,3657695;-48,3423626;1;2019;4;4;1;1;7200;28800
2075;4608;-1,3726935;-48,4095124;1;2019;5;3;1,67;1;7200;28800
2075;4982;-1,3621629;-48,3405509;1;2019;4;4;1;1;14400;28800
2075;5279;-1,369477;-48,420808;1;2019;3;3;1;1;7200;28800
2075;5280;-1,341847;-48,392785;1;2019;3;3;1;1;7200;28800
2075;5281;-1,357694;-48,410428;1;2019;3;3;1;1;7200;28800
2075;6734;-1,354106;-48,404867;1;2019;4;3;1,33;1;7200;28800
2075;6741;-1,366407;-48,37372;1;2019;5;4;1,25;1;14400;28800
2075;6742;-1,3550298;-48,4028965;1;2019;5;4;1,25;1;14400;28800
2075;6745;-1,376414;-48,413805;1;2019;4;3;1,33;1;14400;28800
2075;6767;-1,359332;-48,428103;1;2019;3;3;1;1;14400;28800
2075;6768;-1,385113;-48,409268;1;2019;3;2;1,5;1;14400;28800
2075;6865;-1,3653495;-48,3452186;1;2019;5;4;1,25;1;14400;28800
2074;1612;-22,2253184;-54,7825877;1;2019;27;5;5,4;1;28800;28800
2072;1674;-20,4656856;-54,6035916;1;2019;5;5;1;3;14400;28800
2072;1679;-20,4791542;-54,6403563;1;2019;22;5;4,4;2;14400;28800
2071;1567;-22,2253605;-54,8175722;1;2019;11;5;2,2;2;3600;28800
2071;1610;-22,2228466;-54,790836;1;2019;10;5;2;2;3600;28800
2071;10646;-22,1937329;-54,816803;1;2019;7;5;1,4;4;3600;28800
2070;1659;-20,4586306;-54,5904828;1;2019;1;1;1;3;28800;28800
2070;1668;-20,4444764;-54,6195817;1;2019;9;5;1,8;2;3600;28800
2070;1669;-20,4570387;-54,6074819;1;2019;1;1;1;2;28800;28800
2069;1655;-20,4958727;-54,6115838;1;2019;27;5;5,4;2;28800;28800
2067;1611;-22,249398;-54,783863;1;2019;27;5;5,4;1;28800;28800
2066;5720;-20,4958484;-54,6399879;1;2019;27;5;5,4;1;28800;28800
2065;1655;-20,4958727;-54,6115838;1;2019;27;5;5,4;1;28800;28800
2064;1658;-20,4620443;-54,6510387;1;2019;6;4;1,5;2;28800;28800
2064;1660;-20,4915019;-54,6460348;1;2019;10;5;2;1;28800;28800
2064;1661;-20,5155796;-54,656793;1;2019;9;5;1,8;1;28800;28800
2064;1679;-20,4791542;-54,6403563;1;2019;6;3;2;4;28800;28800
2063;1612;-22,2253184;-54,7825877;1;2019;27;5;5,4;2;28800;28800
2062;1674;-20,4656856;-54,6035916;1;2019;1;1;1;4;7200;28800
2060;1567;-22,2253605;-54,8175722;1;2019;12;4;3;3;3600;28800
2060;1574;-22,2259387;-54,7929555;1;2019;11;5;2,2;3;3600;28800
2060;10646;-22,1937329;-54,816803;1;2019;1;1;1;3;7200;28800
2059;1655;-20,4958727;-54,6115838;1;2019;2;2;1;5;14400;28800
2059;1660;-20,4915019;-54,6460348;1;2019;8;5;1,6;2;14400;28800
2059;1661;-20,5155796;-54,656793;1;2019;7;5;1,4;2;14400;28800
2059;1667;-20,479637;-54,626588;1;2019;4;4;1;2;28800;28800
2059;1674;-20,4656856;-54,6035916;1;2019;6;5;1,2;1;28800;28800
2059;1679;-20,4791542;-54,6403563;1;2019;14;5;2,8;1;28800;28800
2059;5720;-20,4958484;-54,6399879;1;2019;3;3;1;3;28800;28800
2059;9198;-20,5194486;-54,6345697;1;2019;5;5;1;1;28800;28800
2057;1657;-20,5455724;-54,5927982;1;2019;3;3;1;3;14400;28800
2057;1658;-20,4620443;-54,6510387;1;2019;12;5;2,4;1;14400;28800
2057;1659;-20,4586306;-54,5904828;1;2019;9;5;1,8;1;28800;28800
2057;1664;-20,4896149;-54,6203237;1;2019;3;3;1;3;28800;28800
2057;1668;-20,4444764;-54,6195817;1;2019;9;5;1,8;1;7200;28800
2057;1669;-20,4570387;-54,6074819;1;2019;7;5;1,4;1;14400;28800
2057;1671;-20,4795217;-54,6105664;1;2019;3;2;1,5;3;14400;28800
2057;1677;-20,4532906;-54,6015049;1;2019;9;5;1,8;1;14400;28800
2055;1566;-22,2328017;-54,8329435;1;2019;5;5;1;2;14400;28800
2055;1567;-22,2253605;-54,8175722;1;2019;6;4;1,5;1;28800;28800
2055;1574;-22,2259387;-54,7929555;1;2019;5;5;1;2;14400;28800
2055;1610;-22,2228466;-54,790836;1;2019;5;5;1;1;14400;28800
2055;1611;-22,249398;-54,783863;1;2019;9;5;1,8;3;14400;28800
2055;1612;-22,2253184;-54,7825877;1;2019;14;5;2,8;4;28800;28800
2055;1613;-22,2259387;-54,7929555;1;2019;4;4;1;2;28800;28800
2055;10646;-22,1937329;-54,816803;1;2019;4;4;1;1;14400;28800
2054;1655;-20,4958727;-54,6115838;1;2019;8;4;2;4;14400;28800
2054;1657;-20,5455724;-54,5927982;1;2019;4;4;1;1;28800;28800
2054;1664;-20,4896149;-54,6203237;1;2019;5;5;1;2;14400;28800
2054;1671;-20,4795217;-54,6105664;1;2019;6;5;1,2;2;7200;28800
2054;5720;-20,4958484;-54,6399879;1;2019;5;5;1;2;14400;28800
2052;3845;-3,0898519;-60,0560114;1;2019;27;5;5,4;1;28800;28800
2051;3803;-3,0940647;-60,0220013;1;2019;9;5;1,8;1;28800;28800
2051;3828;-3,1087509;-59,9804599;1;2019;9;5;1,8;2;28800;28800
2051;3844;-3,1105421;-60,0509374;1;2019;5;5;1;1;28800;28800
2051;3864;-3,1192769;-59,9817853;1;2019;9;5;1,8;1;14400;28800
2050;3801;-3,1052683;-60,0113585;1;2019;1;1;1;3;7200;28800
2050;3813;-3,0521772;-60,0260889;1;2019;10;5;2;1;28800;28800
2050;3818;-3,0410407;-59,9440512;1;2019;1;1;1;3;7200;28800
2050;3826;-3,0875449;-60,0367419;1;2019;18;5;3,6;1;28800;28800
2050;3855;-3,071262;-59,9261307;1;2019;1;1;1;3;7200;28800
2050;5713;-3,0549952;-60,0291817;1;2019;1;1;1;3;7200;28800
2049;3831;-3,1420021;-60,007452;1;2019;27;5;5,4;1;28800;28800
2048;3865;-3,0151224;-59,9388023;1;2019;27;5;5,4;1;28800;28800
2046;3832;-3,002782;-59,9811033;1;2019;27;5;5,4;1;28800;28800
2045;3816;-3,0356048;-59,9954066;1;2019;1;1;1;2;7200;28800
2045;3842;-3,0350751;-59,9928939;1;2019;27;5;5,4;1;28800;28800
2044;3840;-3,078171;-60,023586;1;2019;27;5;5,4;1;28800;28800
2043;3815;-3,0979826;-60,0096446;1;2019;13;5;2,6;1;28800;28800
2043;3838;-3,0735561;-60,0077455;1;2019;13;5;2,6;1;28800;28800
2042;3801;-3,1052683;-60,0113585;1;2019;8;4;2;1;28800;28800
2042;3813;-3,0521772;-60,0260889;1;2019;4;4;1;2;28800;28800
2042;3818;-3,0410407;-59,9440512;1;2019;10;5;2;1;28800;28800
2042;3826;-3,0875449;-60,0367419;1;2019;5;5;1;2;28800;28800
2042;5713;-3,0549952;-60,0291817;1;2019;4;4;1;1;14400;28800
2039;3803;-3,0940647;-60,0220013;1;2019;27;5;5,4;3;3600;28800
2038;3823;-3,1272535;-60,0063;1;2019;10;5;2;1;3600;28800
2038;3827;-3,0773375;-59,9725405;1;2019;13;5;2,6;1;7200;28800
2037;3824;-3,0303333;-59,9759308;1;2019;27;5;5,4;1;28800;28800
2036;3800;-3,0923405;-60,0497285;1;2019;27;5;5,4;1;28800;28800
2031;3830;-3,1014191;-60,0135866;1;2019;1;1;1;3;7200;28800
2031;3832;-3,002782;-59,9811033;1;2019;10;5;2;3;3600;28800
2031;3833;-3,115833699;-60,02243042;1;2019;1;1;1;3;7200;28800
2031;3865;-3,0151224;-59,9388023;1;2019;10;5;2;3;3600;28800
2031;4616;-3,1067248;-60,0326018;1;2019;1;1;1;3;3600;28800
2031;4617;-3,0979826;-60,0096446;1;2019;2;2;1;3;7200;28800
2031;7231;-3,1272594;-60,0047342;1;2019;1;1;1;3;3600;28800
2031;7376;-3,1329688;-60,0241427;1;2019;2;1;2;3;7200;28800
2028;3828;-3,1087509;-59,9804599;1;2019;27;5;5,4;1;28800;28800
2028;3844;-3,1105421;-60,0509374;1;2019;1;1;1;3;3600;28800
2028;3864;-3,1192769;-59,9817853;1;2019;1;1;1;2;7200;28800
2022;3816;-3,0356048;-59,9954066;1;2019;9;5;1,8;1;14400;28800
2022;3824;-3,0303333;-59,9759308;1;2019;9;5;1,8;2;14400;28800
2022;3842;-3,0350751;-59,9928939;1;2019;14;5;2,8;2;14400;28800
2022;3845;-3,0898519;-60,0560114;1;2019;9;5;1,8;2;14400;28800
2022;3855;-3,071262;-59,9261307;1;2019;9;5;1,8;1;7200;28800
2018;3830;-3,1014191;-60,0135866;1;2019;9;5;1,8;1;7200;28800
2018;3833;-3,115833699;-60,02243042;1;2019;14;5;2,8;1;3600;28800
2018;3843;-3,1346732;-60,0211971;1;2019;9;5;1,8;1;7200;28800
2018;3847;-3,13145;-60,0191065;1;2019;9;5;1,8;1;7200;28800
2018;3853;-3,1160908;-60,0196785;1;2019;14;5;2,8;1;7200;28800
2018;4564;-3,095671686;-60,02389491;1;2019;14;5;2,8;1;7200;28800
2018;4616;-3,1067248;-60,0326018;1;2019;10;5;2;2;7200;28800
2018;4617;-3,0979826;-60,0096446;1;2019;13;5;2,6;1;3600;28800
2018;7228;-3,1270908;-60,0062882;1;2019;8;4;2;1;7200;28800
2018;7231;-3,1272594;-60,0047342;1;2019;8;4;2;1;7200;28800
2018;7376;-3,1329688;-60,0241427;1;2019;10;5;2;1;7200;28800
2015;3802;-3,0640298;-59,9509522;1;2019;10;5;2;1;3600;28800
2015;3810;-3,1152555;-59,9823562;1;2019;10;5;2;1;3600;28800
2015;3812;-3,0428865;-60,0244635;1;2019;10;5;2;1;7200;28800
2015;3835;-3,0616482;-59,9500929;1;2019;11;5;2,2;1;7200;28800
2015;3859;-3,0687301;-60,0248815;1;2019;10;5;2;1;7200;28800
2015;3860;-3,093507622;-60,03092766;1;2019;9;5;1,8;1;7200;28800
2015;3862;-3,0818819;-60,0139565;1;2019;13;5;2,6;2;3600;28800
2015;4613;-3,0850429;-60,015547;1;2019;9;5;1,8;2;7200;28800
2015;4659;-3,082009615;-60,01358449;1;2019;9;5;1,8;1;7200;28800
2015;4688;-3,070072234;-60,01556933;1;2019;14;5;2,8;1;7200;28800
2015;6630;-3,071159647;-60,00695407;1;2019;10;4;2,5;1;14400;28800
2015;7245;-3,105813;-60,054739;1;2019;6;5;1,2;1;7200;28800
2014;3834;-3,0318219;-59,9863306;1;2019;9;5;1,8;1;7200;28800
2014;3850;-3,1070919;-60,0236857;1;2019;13;5;2,6;1;7200;28800
2014;3851;-3,1067807;-60,0237494;1;2019;13;5;2,6;1;7200;28800
2014;3852;-3,1049775;-60,0230401;1;2019;13;5;2,6;1;7200;28800
2014;3857;-3,0326549;-59,9881625;1;2019;14;5;2,8;1;7200;28800
2014;3858;-3,0350866;-59,966649;1;2019;10;5;2;1;7200;28800
2014;4618;-3,0720632;-60,0527552;1;2019;8;5;1,6;1;7200;28800
2014;4684;-3,0357872;-60,0011229;1;2019;10;5;2;1;7200;28800
2014;6594;-3,071037;-60,04672;1;2019;8;5;1,6;1;7200;28800
2014;7246;-3,106732;-60,008163;1;2019;5;5;1;1;14400;28800
2014;7250;-3,002782;-59,9811033;1;2019;6;5;1,2;1;7200;28800
2014;7370;-3,076158;-60,0816474;1;2019;9;5;1,8;2;7200;28800
2014;7379;-3,076158;-60,0816474;1;2019;9;5;1,8;1;7200;28800
2011;3815;-3,0979826;-60,0096446;1;2019;5;5;1;2;14400;28800
2011;3819;-3,0386345;-59,9408338;1;2019;4;4;1;1;7200;28800
2011;3820;-3,0832049;-59,9520247;1;2019;5;4;1,25;1;14400;28800
2011;3823;-3,1272535;-60,0063;1;2019;5;4;1,25;2;7200;28800
2011;3830;-3,1014191;-60,0135866;1;2019;4;3;1,33;2;7200;28800
2011;3831;-3,1420021;-60,007452;1;2019;5;5;1;2;28800;28800
2011;3833;-3,115833699;-60,02243042;1;2019;4;3;1,33;2;7200;28800
2011;3843;-3,1346732;-60,0211971;1;2019;3;2;1,5;2;7200;28800
2011;3847;-3,13145;-60,0191065;1;2019;1;1;1;2;7200;28800
2011;3849;-3,1337329;-59,9955647;1;2019;5;5;1;1;14400;28800
2011;3853;-3,1160908;-60,0196785;1;2019;3;2;1,5;2;3600;28800
2011;3865;-3,0151224;-59,9388023;1;2019;5;4;1,25;2;7200;28800
2011;4564;-3,095671686;-60,02389491;1;2019;1;1;1;3;3600;28800
2011;4616;-3,1067248;-60,0326018;1;2019;2;2;1;1;28800;28800
2011;4617;-3,0979826;-60,0096446;1;2019;6;3;2;2;3600;28800
2011;7231;-3,1272594;-60,0047342;1;2019;3;3;1;2;3600;28800
2011;7376;-3,1329688;-60,0241427;1;2019;2;1;2;2;7200;28800
2010;3800;-3,0923405;-60,0497285;1;2019;6;5;1,2;2;14400;28800
2010;3802;-3,0640298;-59,9509522;1;2019;6;4;1,5;2;7200;28800
2010;3810;-3,1152555;-59,9823562;1;2019;3;3;1;2;7200;28800
2010;3812;-3,0428865;-60,0244635;1;2019;2;2;1;3;7200;28800
2010;3821;-2,9963542;-60,0031688;1;2019;4;4;1;2;14400;28800
2010;3827;-3,0773375;-59,9725405;1;2019;5;4;1,25;2;7200;28800
2010;3832;-3,002782;-59,9811033;1;2019;4;4;1;2;7200;28800
2010;3835;-3,0616482;-59,9500929;1;2019;4;4;1;2;7200;28800
2010;3838;-3,0735561;-60,0077455;1;2019;4;4;1;2;14400;28800
2010;3840;-3,078171;-60,023586;1;2019;6;5;1,2;2;14400;28800
2010;3859;-3,0687301;-60,0248815;1;2019;2;2;1;2;7200;28800
2010;3860;-3,093507622;-60,03092766;1;2019;6;4;1,5;2;7200;28800
2010;3862;-3,0818819;-60,0139565;1;2019;4;2;2;3;14400;28800
2010;4613;-3,0850429;-60,015547;1;2019;4;3;1,33;3;7200;28800
2010;4659;-3,082009615;-60,01358449;1;2019;2;2;1;2;7200;28800
2010;4688;-3,070072234;-60,01556933;1;2019;1;1;1;2;3600;28800
2010;7245;-3,105813;-60,054739;1;2019;4;4;1;2;14400;28800
2006;1656;-20,477137;-54,5919224;1;2019;9;5;1,8;1;28800;28800
2006;1666;-20,4351627;-54,6048171;1;2019;9;5;1,8;1;28800;28800
2006;5111;-20,49511;-54,5973058;1;2019;9;5;1,8;1;28800;28800
2005;1655;-20,4958727;-54,6115838;1;2019;12;4;3;3;28800;28800
2005;1657;-20,5455724;-54,5927982;1;2019;2;1;2;2;28800;28800
2005;1660;-20,4915019;-54,6460348;1;2019;1;1;1;5;28800;28800
2005;1664;-20,4896149;-54,6203237;1;2019;10;5;2;1;28800;28800
2005;1671;-20,4795217;-54,6105664;1;2019;15;4;3,75;1;7200;28800
2003;1654;-20,4203769;-54,583421;1;2019;27;5;5,4;1;28800;28800
2001;1656;-20,477137;-54,5919224;1;2019;1;1;1;3;14400;28800
2001;1672;-20,4527793;-54,5942674;1;2019;19;4;4,75;1;28800;28800
2001;5719;-20,438994;-54,598084;1;2019;8;2;4;2;28800;28800
2000;1652;-20,4187344;-54,5806121;1;2019;21;4;5,25;2;14400;28800
2000;1654;-20,4203769;-54,583421;1;2019;27;5;5,4;2;28800;28800
2000;1662;-20,4497777;-54,6471277;1;2019;1;1;1;3;28800;28800
1999;1662;-20,4497777;-54,6471277;1;2019;27;5;5,4;1;28800;28800
1998;1653;-20,4350559;-54,6282238;1;2019;10;5;2;1;28800;28800
1998;1663;-20,4544927;-54,6343139;1;2019;13;5;2,6;1;28800;28800
1998;4875;-20,4711872;-54,5850692;1;2019;8;4;2;2;14400;28800
1996;1652;-20,4187344;-54,5806121;1;2019;27;5;5,4;3;14400;28800
1994;1660;-20,4915019;-54,6460348;1;2019;2;2;1;3;28800;28800
1994;1667;-20,479637;-54,626588;1;2019;25;5;5;1;28800;28800
1994;9198;-20,5194486;-54,6345697;1;2019;1;1;1;2;7200;28800
1992;1654;-20,4203769;-54,583421;1;2019;23;5;4,6;3;28800;28800
1992;1662;-20,4497777;-54,6471277;1;2019;10;5;2;2;14400;28800
1992;1663;-20,4544927;-54,6343139;1;2019;5;5;1;2;28800;28800
1992;1666;-20,4351627;-54,6048171;1;2019;4;4;1;2;14400;28800
1992;1672;-20,4527793;-54,5942674;1;2019;8;4;2;3;28800;28800
1991;1652;-20,4187344;-54,5806121;1;2019;13;5;2,6;4;28800;28800
1991;1653;-20,4350559;-54,6282238;1;2019;5;5;1;2;28800;28800
